panel,draw,t,x,a,y
2,6550,0.2,0.5,2.5,0.06527645375740664
2,6551,0.2,0.5,2.5,0.9723239659068001
2,6552,0.2,0.5,2.5,0.263474183483677
2,6553,0.2,0.5,2.5,0.6612239738968234
2,6554,0.2,0.5,2.5,0.40173065220305304
2,6555,0.2,0.5,2.5,0.39494154382248664
2,6556,0.2,0.5,2.5,0.8139430217520022
2,6557,0.2,0.5,2.5,0.9127677096893193
2,6558,0.2,0.5,2.5,1.1709794610215956
2,6559,0.2,0.5,2.5,0.5561929538331488
2,6560,0.2,0.5,2.5,0.542579649255343
2,6561,0.2,0.5,2.5,0.6200493070777291
2,6562,0.2,0.5,2.5,0.14096710047613437
2,6563,0.2,0.5,2.5,0.15064259154777504
2,6564,0.2,0.5,2.5,0.4261702541528129
2,6565,0.2,0.5,2.5,0.6297647706127699
2,6566,0.2,0.5,2.5,0.9649506728272812
2,6567,0.2,0.5,2.5,0.6901167923252732
2,6568,0.2,0.5,2.5,1.2962667938951358
2,6569,0.2,0.5,2.5,1.3531928012485
2,6570,0.2,0.5,2.5,0.9982788501754184
2,6571,0.2,0.5,2.5,0.48020215126372284
2,6572,0.2,0.5,2.5,0.5896687980583435
2,6573,0.2,0.5,2.5,0.8707962820025804
2,6574,0.2,0.5,2.5,0.20407001672447242
2,6575,0.2,0.5,2.5,0.8364656257901107
2,6576,0.2,0.5,2.5,0.7360505001017605
2,6577,0.2,0.5,2.5,0.8863610340033876
2,6578,0.2,0.5,2.5,0.3942609149340207
2,6579,0.2,0.5,2.5,0.8363570146260387
2,6580,0.2,0.5,2.5,0.3997829797010146
2,6581,0.2,0.5,2.5,0.060935924447981134
2,6582,0.2,0.5,2.5,0.5197002123889686
2,6583,0.2,0.5,2.5,1.0142649777507702
2,6584,0.2,0.5,2.5,0.4504526229413703
2,6585,0.2,0.5,2.5,0.5881891564939399
2,6586,0.2,0.5,2.5,0.8405493789017066
2,6587,0.2,0.5,2.5,0.7152274249343054
2,6588,0.2,0.5,2.5,0.6339122001888715
2,6589,0.2,0.5,2.5,1.0942176541392472
2,6590,0.2,0.5,2.5,1.1633145016575406
2,6591,0.2,0.5,2.5,0.31527200396802424
2,6592,0.2,0.5,2.5,0.7937018136220559
2,6593,0.2,0.5,2.5,0.9087568749468866
2,6594,0.2,0.5,2.5,0.43505793675832977
2,6595,0.2,0.5,2.5,1.026217003111942
2,6596,0.2,0.5,2.5,0.6252508871878744
2,6597,0.2,0.5,2.5,0.720035004791562
2,6598,0.2,0.5,2.5,0.623415299630103
2,6599,0.2,0.5,2.5,1.24306221101231
2,6600,0.2,0.5,2.5,0.26895499738093276
2,6601,0.2,0.5,2.5,0.593865054605379
2,6602,0.2,0.5,2.5,0.6152445164443725
2,6603,0.2,0.5,2.5,0.5340871782267431
2,6604,0.2,0.5,2.5,0.5565834817142525
2,6605,0.2,0.5,2.5,0.9482878800619008
2,6606,0.2,0.5,2.5,1.5308974463441678
2,6607,0.2,0.5,2.5,0.7746302585024026
2,6608,0.2,0.5,2.5,0.6964918223850916
2,6609,0.2,0.5,2.5,1.0097427872729032
2,6610,0.2,0.5,2.5,0.6907312014055216
2,6611,0.2,0.5,2.5,1.1752064765024817
2,6612,0.2,0.5,2.5,0.11545740807509021
2,6613,0.2,0.5,2.5,1.1562331181145278
2,6614,0.2,0.5,2.5,0.7779861566799684
2,6615,0.2,0.5,2.5,0.381947831813571
2,6616,0.2,0.5,2.5,0.23014612693830214
2,6617,0.2,0.5,2.5,0.8655583190982943
2,6618,0.2,0.5,2.5,0.2995448750136299
2,6619,0.2,0.5,2.5,1.0104515507518044
2,6620,0.2,0.5,2.5,0.8921656650896915
2,6621,0.2,0.5,2.5,1.015411807482237
2,6622,0.2,0.5,2.5,0.9141546447883976
2,6623,0.2,0.5,2.5,0.6679988547684212
2,6624,0.2,0.5,2.5,0.8549737004376824
2,6625,0.2,0.5,2.5,1.4899552708126749
2,6626,0.2,0.5,2.5,0.2331358392164343
2,6627,0.2,0.5,2.5,0.9315908113885867
2,6628,0.2,0.5,2.5,1.3573910488796341
2,6629,0.2,0.5,2.5,1.1760509784137394
2,6630,0.2,0.5,2.5,0.26766596569248463
2,6631,0.2,0.5,2.5,0.7106822602507438
2,6632,0.2,0.5,2.5,0.12342445793626831
2,6633,0.2,0.5,2.5,1.07360718649662
2,6634,0.2,0.5,2.5,0.35123609247839194
2,6635,0.2,0.5,2.5,0.858252006446228
2,6636,0.2,0.5,2.5,0.30684960387090443
2,6637,0.2,0.5,2.5,0.2539369116280278
2,6638,0.2,0.5,2.5,1.4813718562036398
2,6639,0.2,0.5,2.5,0.5780209012194343
2,6640,0.2,0.5,2.5,1.2264310320099527
2,6641,0.2,0.5,2.5,1.009138766259086
2,6642,0.2,0.5,2.5,0.4074420189588297
2,6643,0.2,0.5,2.5,0.38044597990439605
2,6644,0.2,0.5,2.5,0.5857051480904055
2,6645,0.2,0.5,2.5,1.3098296820015363
2,6646,0.2,0.5,2.5,0.367783114963713
2,6647,0.2,0.5,2.5,0.4437314591750063
2,6648,0.2,0.5,2.5,0.5220747703024812
2,6649,0.2,0.5,2.5,0.8984431884538315
2,6650,0.2,0.5,2.5,1.100564427934444
2,6651,0.2,0.5,2.5,0.25641760487587356
2,6652,0.2,0.5,2.5,0.07644120385868672
2,6653,0.2,0.5,2.5,0.5704202152921595
2,6654,0.2,0.5,2.5,1.2598208852364021
2,6655,0.2,0.5,2.5,0.43125883661529213
2,6656,0.2,0.5,2.5,0.4757604918810036
2,6657,0.2,0.5,2.5,0.7534418830155365
2,6658,0.2,0.5,2.5,0.4198379021712799
2,6659,0.2,0.5,2.5,0.38559403187222235
2,6660,0.2,0.5,2.5,0.9882900454023903
2,6661,0.2,0.5,2.5,1.0426612407632376
2,6662,0.2,0.5,2.5,1.2332773122087013
2,6663,0.2,0.5,2.5,0.305109300436064
2,6664,0.2,0.5,2.5,0.49484501506651396
2,6665,0.2,0.5,2.5,1.1486798372886193
2,6666,0.2,0.5,2.5,0.4261586859197003
2,6667,0.2,0.5,2.5,0.16834781532010284
2,6668,0.2,0.5,2.5,0.13376906531847127
2,6669,0.2,0.5,2.5,0.43950361150423567
2,6670,0.2,0.5,2.5,1.252647433667607
2,6671,0.2,0.5,2.5,0.7048103569058803
2,6672,0.2,0.5,2.5,0.6490211023997866
2,6673,0.2,0.5,2.5,0.8779986248429599
2,6674,0.2,0.5,2.5,0.5189784387480969
2,6675,0.2,0.5,2.5,0.16323143703702644
2,6676,0.2,0.5,2.5,1.5105078094176763
2,6677,0.2,0.5,2.5,0.24078910446494628
2,6678,0.2,0.5,2.5,0.14049495265289483
2,6679,0.2,0.5,2.5,1.4380320081502636
2,6680,0.2,0.5,2.5,0.6960791543853986
2,6681,0.2,0.5,2.5,0.26868978342891947
2,6682,0.2,0.5,2.5,0.3905302099511029
2,6683,0.2,0.5,2.5,1.4152267416375706
2,6684,0.2,0.5,2.5,1.0208412714286028
2,6685,0.2,0.5,2.5,0.5875752284265103
2,6686,0.2,0.5,2.5,0.8506039544164711
2,6687,0.2,0.5,2.5,0.8193132887027528
2,6688,0.2,0.5,2.5,0.48002513501942773
2,6689,0.2,0.5,2.5,0.5454262646723876
2,6690,0.2,0.5,2.5,0.8232091666691991
2,6691,0.2,0.5,2.5,0.6151099641275395
2,6692,0.2,0.5,2.5,0.7290013805300078
2,6693,0.2,0.5,2.5,0.15708545591304546
2,6694,0.2,0.5,2.5,0.23073715020723504
2,6695,0.2,0.5,2.5,0.6282184056603536
2,6696,0.2,0.5,2.5,0.8877719047330057
2,6697,0.2,0.5,2.5,0.8771843888866919
2,6698,0.2,0.5,2.5,0.7005811167368953
2,6699,0.2,0.5,2.5,0.11731102891258434
2,6700,0.2,0.5,2.5,0.10891593017834486
2,6701,0.2,0.5,2.5,0.39024992849592355
2,6702,0.2,0.5,2.5,0.9875878280924123
2,6703,0.2,0.5,2.5,0.7960777841421756
2,6704,0.2,0.5,2.5,0.43300396765622
2,6705,0.2,0.5,2.5,0.7219367106453287
2,6706,0.2,0.5,2.5,0.9335238612583816
2,6707,0.2,0.5,2.5,0.5587898777889568
2,6708,0.2,0.5,2.5,0.3961295687587277
2,6709,0.2,0.5,2.5,1.457996472592325
2,6710,0.2,0.5,2.5,0.6177754851628604
2,6711,0.2,0.5,2.5,0.6430707024950703
2,6712,0.2,0.5,2.5,0.8671951654347534
2,6713,0.2,0.5,2.5,1.3713395615671025
2,6714,0.2,0.5,2.5,0.6157974317790563
2,6715,0.2,0.5,2.5,0.9195543394197078
2,6716,0.2,0.5,2.5,0.5626361388272119
2,6717,0.2,0.5,2.5,1.2789669065676892
2,6718,0.2,0.5,2.5,0.4423259997488575
2,6719,0.2,0.5,2.5,0.12113246828130717
2,6720,0.2,0.5,2.5,1.148280960556252
2,6721,0.2,0.5,2.5,0.2714679570235764
2,6722,0.2,0.5,2.5,1.0489481169027741
2,6723,0.2,0.5,2.5,0.5099675983005492
2,6724,0.2,0.5,2.5,0.671667282919486
2,6725,0.2,0.5,2.5,0.6216547699533252
2,6726,0.2,0.5,2.5,0.39325842191049837
2,6727,0.2,0.5,2.5,0.6121217535454736
2,6728,0.2,0.5,2.5,0.8019026092230902
2,6729,0.2,0.5,2.5,0.8619039762772291
2,6730,0.2,0.5,2.5,1.0228752419301164
2,6731,0.2,0.5,2.5,0.8649561042638768
2,6732,0.2,0.5,2.5,0.92402247789685
2,6733,0.2,0.5,2.5,0.8175837878537171
2,6734,0.2,0.5,2.5,1.0660480945580446
2,6735,0.2,0.5,2.5,1.2126137232277974
2,6736,0.2,0.5,2.5,1.1763458845551449
2,6737,0.2,0.5,2.5,1.0773725442966775
2,6738,0.2,0.5,2.5,1.3574984101480345
2,6739,0.2,0.5,2.5,1.2428274375517534
2,6740,0.2,0.5,2.5,0.24491748932835436
2,6741,0.2,0.5,2.5,0.1408179260904394
2,6742,0.2,0.5,2.5,0.9695564287396523
2,6743,0.2,0.5,2.5,0.3369375252681524
2,6744,0.2,0.5,2.5,0.3086302504267374
2,6745,0.2,0.5,2.5,0.2461757529163062
2,6746,0.2,0.5,2.5,0.6940777082872748
2,6747,0.2,0.5,2.5,0.28732695671063635
2,6748,0.2,0.5,2.5,0.5886060786327586
2,6749,0.2,0.5,2.5,0.6810096126719483
2,6750,0.2,0.5,2.5,0.3313279330152671
2,6751,0.2,0.5,2.5,0.2745161623164962
2,6752,0.2,0.5,2.5,0.622707062067304
2,6753,0.2,0.5,2.5,0.8006053328878823
2,6754,0.2,0.5,2.5,1.4271382593976725
2,6755,0.2,0.5,2.5,0.342339908014147
2,6756,0.2,0.5,2.5,0.8090298338571664
2,6757,0.2,0.5,2.5,0.3925330335031966
2,6758,0.2,0.5,2.5,0.3976768787670835
2,6759,0.2,0.5,2.5,0.712088956362931
2,6760,0.2,0.5,2.5,1.1141815900919512
2,6761,0.2,0.5,2.5,0.6920239654516837
2,6762,0.2,0.5,2.5,1.3784157909563133
2,6763,0.2,0.5,2.5,0.8417037159136951
2,6764,0.2,0.5,2.5,0.2117531473745227
2,6765,0.2,0.5,2.5,0.13314848834081297
2,6766,0.2,0.5,2.5,1.1224105247863037
2,6767,0.2,0.5,2.5,0.6036598084851547
2,6768,0.2,0.5,2.5,0.49718227968657364
2,6769,0.2,0.5,2.5,0.6977936399511359
2,6770,0.2,0.5,2.5,1.0837782016308954
2,6771,0.2,0.5,2.5,1.5237703986983462
2,6772,0.2,0.5,2.5,1.008158512510502
2,6773,0.2,0.5,2.5,0.5093922167233796
2,6774,0.2,0.5,2.5,0.6455708278820856
2,6775,0.2,0.5,2.5,1.346568906691722
2,6776,0.2,0.5,2.5,0.9091079595600665
2,6777,0.2,0.5,2.5,0.6319049247980635
2,6778,0.2,0.5,2.5,0.22657800570029724
2,6779,0.2,0.5,2.5,0.6454111794999541
2,6780,0.2,0.5,2.5,0.2659430923912536
2,6781,0.2,0.5,2.5,0.6365077341499806
2,6782,0.2,0.5,2.5,0.8212051852407823
2,6783,0.2,0.5,2.5,1.3297096363358776
2,6784,0.2,0.5,2.5,0.5404820217840806
2,6785,0.2,0.5,2.5,0.33654608007668035
2,6786,0.2,0.5,2.5,0.672105196142453
2,6787,0.2,0.5,2.5,0.26212349598315976
2,6788,0.2,0.5,2.5,0.2666668799255566
2,6789,0.2,0.5,2.5,0.254470880820566
2,6790,0.2,0.5,2.5,0.9675908681933723
2,6791,0.2,0.5,2.5,0.4355608985699656
2,6792,0.2,0.5,2.5,0.06271258824140423
2,6793,0.2,0.5,2.5,0.7210264268498408
2,6794,0.2,0.5,2.5,0.37660300656072854
2,6795,0.2,0.5,2.5,0.3620241896349217
2,6796,0.2,0.5,2.5,1.0948397033212525
2,6797,0.2,0.5,2.5,1.5757647852250605
2,6798,0.2,0.5,2.5,0.9630477790320394
2,6799,0.2,0.5,2.5,0.44767996287218537
2,6800,0.2,0.5,2.5,0.43793592291514816
2,6801,0.2,0.5,2.5,0.9699821079793867
2,6802,0.2,0.5,2.5,0.9701533206518563
2,6803,0.2,0.5,2.5,0.7846717248695456
2,6804,0.2,0.5,2.5,0.7085641226839259
2,6805,0.2,0.5,2.5,0.24215970376583912
2,6806,0.2,0.5,2.5,1.3181174149263533
2,6807,0.2,0.5,2.5,0.7491980564298331
2,6808,0.2,0.5,2.5,1.1505782475215356
2,6809,0.2,0.5,2.5,0.45949475251983257
2,6810,0.2,0.5,2.5,0.17839118365779036
2,6811,0.2,0.5,2.5,0.4656368587619923
2,6812,0.2,0.5,2.5,0.5180912956304262
2,6813,0.2,0.5,2.5,0.09630017474461448
2,6814,0.2,0.5,2.5,0.12007106945772525
2,6815,0.2,0.5,2.5,1.3682186532627365
2,6816,0.2,0.5,2.5,0.5368484150974112
2,6817,0.2,0.5,2.5,0.13840921298743647
2,6818,0.2,0.5,2.5,0.761101981315376
2,6819,0.2,0.5,2.5,0.8079120031379088
2,6820,0.2,0.5,2.5,0.692825621286665
2,6821,0.2,0.5,2.5,0.7769147987584645
2,6822,0.2,0.5,2.5,0.4634566550387278
2,6823,0.2,0.5,2.5,0.891847343913282
2,6824,0.2,0.5,2.5,1.091656619324409
2,6825,0.2,0.5,2.5,0.9152277520272363
2,6826,0.2,0.5,2.5,1.0004090151420677
2,6827,0.2,0.5,2.5,0.8345464883164475
2,6828,0.2,0.5,2.5,0.5287762916888424
2,6829,0.2,0.5,2.5,0.4663923122614721
2,6830,0.2,0.5,2.5,0.7248298361933428
2,6831,0.2,0.5,2.5,0.9331770889034063
2,6832,0.2,0.5,2.5,0.5484639031537079
2,6833,0.2,0.5,2.5,0.5901782576575471
2,6834,0.2,0.5,2.5,0.7386733191338972
2,6835,0.2,0.5,2.5,0.2400632849016894
2,6836,0.2,0.5,2.5,0.9501938476846921
2,6837,0.2,0.5,2.5,0.489159720246301
2,6838,0.2,0.5,2.5,0.12122696620824389
2,6839,0.2,0.5,2.5,0.8497099412912087
2,6840,0.2,0.5,2.5,1.296611849306855
2,6841,0.2,0.5,2.5,0.6573543291739723
2,6842,0.2,0.5,2.5,0.8226536146097229
2,6843,0.2,0.5,2.5,0.7390473174280414
2,6844,0.2,0.5,2.5,0.9333661118406295
2,6845,0.2,0.5,2.5,1.1158807346344901
2,6846,0.2,0.5,2.5,0.5392093115098389
2,6847,0.2,0.5,2.5,0.23050761838516098
2,6848,0.2,0.5,2.5,1.0358430391886553
2,6849,0.2,0.5,2.5,0.8018964914276604
2,6850,0.2,0.5,2.5,0.5929568405712282
2,6851,0.2,0.5,2.5,0.1347198145299628
2,6852,0.2,0.5,2.5,0.44798708370393603
2,6853,0.2,0.5,2.5,0.8959897418809935
2,6854,0.2,0.5,2.5,1.0570795817138303
2,6855,0.2,0.5,2.5,1.1221879906031365
2,6856,0.2,0.5,2.5,0.8723646124977938
2,6857,0.2,0.5,2.5,0.685367901006351
2,6858,0.2,0.5,2.5,0.4011975467452046
2,6859,0.2,0.5,2.5,0.4845362534067701
2,6860,0.2,0.5,2.5,0.7581510316950121
2,6861,0.2,0.5,2.5,0.7178072313649333
2,6862,0.2,0.5,2.5,0.3876115268609018
2,6863,0.2,0.5,2.5,1.0303188906291278
2,6864,0.2,0.5,2.5,0.48318814740176935
2,6865,0.2,0.5,2.5,0.5376612857610845
2,6866,0.2,0.5,2.5,0.6934399722104464
2,6867,0.2,0.5,2.5,0.8308529127491405
2,6868,0.2,0.5,2.5,0.149199571707625
2,6869,0.2,0.5,2.5,1.0036357012256578
2,6870,0.2,0.5,2.5,0.8031440290709788
2,6871,0.2,0.5,2.5,0.7990126618811554
2,6872,0.2,0.5,2.5,0.253412130500523
2,6873,0.2,0.5,2.5,1.2237443150707015
2,6874,0.2,0.5,2.5,0.5405295319310188
2,6875,0.2,0.5,2.5,0.31371355684163993
2,6876,0.2,0.5,2.5,0.39703886023819324
2,6877,0.2,0.5,2.5,0.5537971649874257
2,6878,0.2,0.5,2.5,0.4254423288458742
2,6879,0.2,0.5,2.5,0.6178483089578638
2,6880,0.2,0.5,2.5,0.6568383957845532
2,6881,0.2,0.5,2.5,0.6833603034839069
2,6882,0.2,0.5,2.5,1.1712068928086377
2,6883,0.2,0.5,2.5,0.26752902085208485
2,6884,0.2,0.5,2.5,0.4963430688281526
2,6885,0.2,0.5,2.5,1.0481132475014707
2,6886,0.2,0.5,2.5,1.3048386425161416
2,6887,0.2,0.5,2.5,0.2475892112108742
2,6888,0.2,0.5,2.5,0.3102635491218051
2,6889,0.2,0.5,2.5,0.6927095869091432
2,6890,0.2,0.5,2.5,0.2573022505944277
2,6891,0.2,0.5,2.5,1.4362613659119259
2,6892,0.2,0.5,2.5,0.4739628046855592
2,6893,0.2,0.5,2.5,1.0620802095769777
2,6894,0.2,0.5,2.5,0.2953377230043347
2,6895,0.2,0.5,2.5,0.7248605096776691
2,6896,0.2,0.5,2.5,1.1944972867395716
2,6897,0.2,0.5,2.5,1.110663416457742
2,6898,0.2,0.5,2.5,0.9933349937672011
2,6899,0.2,0.5,2.5,0.7709326233396996
2,6900,0.2,0.5,2.5,0.8047931338960039
2,6901,0.2,0.5,2.5,0.6459256331308411
2,6902,0.2,0.5,2.5,0.9600613057557863
2,6903,0.2,0.5,2.5,0.5554384753477212
2,6904,0.2,0.5,2.5,1.517305659778316
2,6905,0.2,0.5,2.5,0.42069996131135845
2,6906,0.2,0.5,2.5,0.2778399167597826
2,6907,0.2,0.5,2.5,0.1840529540243063
2,6908,0.2,0.5,2.5,0.9181215418089285
2,6909,0.2,0.5,2.5,0.6292180442084105
2,6910,0.2,0.5,2.5,0.24555555124605924
2,6911,0.2,0.5,2.5,0.5083731620141136
2,6912,0.2,0.5,2.5,0.464034010441853
2,6913,0.2,0.5,2.5,0.465729023825657
2,6914,0.2,0.5,2.5,0.9544410710339933
2,6915,0.2,0.5,2.5,0.2525709741941438
2,6916,0.2,0.5,2.5,0.861114451116538
2,6917,0.2,0.5,2.5,1.129296430291274
2,6918,0.2,0.5,2.5,0.7658457614452571
2,6919,0.2,0.5,2.5,0.9284828424036201
2,6920,0.2,0.5,2.5,1.0369221114310823
2,6921,0.2,0.5,2.5,1.4892787398283585
2,6922,0.2,0.5,2.5,0.3872546603315775
2,6923,0.2,0.5,2.5,0.6979881802036842
2,6924,0.2,0.5,2.5,0.9573156857443063
2,6925,0.2,0.5,2.5,0.5286016770500817
2,6926,0.2,0.5,2.5,0.37775510216859143
2,6927,0.2,0.5,2.5,0.7285376652127112
2,6928,0.2,0.5,2.5,1.1121098840026922
2,6929,0.2,0.5,2.5,0.40534894710218405
2,6930,0.2,0.5,2.5,1.553062667446638
2,6931,0.2,0.5,2.5,0.539730394391055
2,6932,0.2,0.5,2.5,0.6833430730738183
2,6933,0.2,0.5,2.5,1.0692287864322283
2,6934,0.2,0.5,2.5,0.34776065014519986
2,6935,0.2,0.5,2.5,0.807136003046414
2,6936,0.2,0.5,2.5,0.8370471377327717
2,6937,0.2,0.5,2.5,0.9942072367962067
2,6938,0.2,0.5,2.5,0.7900618130903228
2,6939,0.2,0.5,2.5,1.6210634102924717
2,6940,0.2,0.5,2.5,1.126184443783574
2,6941,0.2,0.5,2.5,0.6783243772088173
2,6942,0.2,0.5,2.5,0.7709315191133683
2,6943,0.2,0.5,2.5,0.4676716178023526
2,6944,0.2,0.5,2.5,0.6612015407096489
2,6945,0.2,0.5,2.5,1.0155059416347616
2,6946,0.2,0.5,2.5,0.8917440796287149
2,6947,0.2,0.5,2.5,0.3215264266870477
2,6948,0.2,0.5,2.5,0.9159289446575422
2,6949,0.2,0.5,2.5,0.3972893844197129
2,6950,0.2,0.5,2.5,1.3073739498059607
2,6951,0.2,0.5,2.5,0.932718339487909
2,6952,0.2,0.5,2.5,0.6303403820227665
2,6953,0.2,0.5,2.5,0.2639238565108573
2,6954,0.2,0.5,2.5,0.6812785938268812
2,6955,0.2,0.5,2.5,0.34841574761961863
2,6956,0.2,0.5,2.5,0.7006638008137706
2,6957,0.2,0.5,2.5,0.15559825655324327
2,6958,0.2,0.5,2.5,0.5998662977866329
2,6959,0.2,0.5,2.5,0.658504165463682
2,6960,0.2,0.5,2.5,1.4793292178885789
2,6961,0.2,0.5,2.5,0.1783081382078609
2,6962,0.2,0.5,2.5,0.8184479813888293
2,6963,0.2,0.5,2.5,0.6127601925389883
2,6964,0.2,0.5,2.5,1.2377891851522815
2,6965,0.2,0.5,2.5,0.4558044669117672
2,6966,0.2,0.5,2.5,0.6781640092194905
2,6967,0.2,0.5,2.5,0.6460748800603938
2,6968,0.2,0.5,2.5,0.33964317081193873
2,6969,0.2,0.5,2.5,0.4948995927012548
2,6970,0.2,0.5,2.5,0.5154286080997189
2,6971,0.2,0.5,2.5,0.3308314871833866
2,6972,0.2,0.5,2.5,1.013883823162939
2,6973,0.2,0.5,2.5,0.43088913010615393
2,6974,0.2,0.5,2.5,0.6065788551515173
2,6975,0.2,0.5,2.5,1.0681916290439182
2,6976,0.2,0.5,2.5,1.2168168546165712
2,6977,0.2,0.5,2.5,0.3682485931575572
2,6978,0.2,0.5,2.5,1.0997743862873843
2,6979,0.2,0.5,2.5,0.40788793670704576
2,6980,0.2,0.5,2.5,0.6463788252825144
2,6981,0.2,0.5,2.5,0.330072393591609
2,6982,0.2,0.5,2.5,1.2138845867125108
2,6983,0.2,0.5,2.5,1.374201308342232
2,6984,0.2,0.5,2.5,0.6307616361942427
2,6985,0.2,0.5,2.5,0.14945758061513337
2,6986,0.2,0.5,2.5,0.44675567937272564
2,6987,0.2,0.5,2.5,0.7666673673930295
2,6988,0.2,0.5,2.5,0.5995132086585554
2,6989,0.2,0.5,2.5,0.7675384497250712
2,6990,0.2,0.5,2.5,0.2497571789412314
2,6991,0.2,0.5,2.5,1.0624537201928512
2,6992,0.2,0.5,2.5,1.4324938733697343
2,6993,0.2,0.5,2.5,0.7888808016973347
2,6994,0.2,0.5,2.5,1.3617092707087088
2,6995,0.2,0.5,2.5,0.6383829785594427
2,6996,0.2,0.5,2.5,0.40498042301943343
2,6997,0.2,0.5,2.5,1.1389672591881679
2,6998,0.2,0.5,2.5,0.5080849826296486
2,6999,0.2,0.5,2.5,0.4186269903867138
2,7000,0.2,0.5,2.5,0.41720491396493087
2,7001,0.2,0.5,2.5,0.4551489399814205
2,7002,0.2,0.5,2.5,0.43726980240151947
2,7003,0.2,0.5,2.5,0.05140257849568197
2,7004,0.2,0.5,2.5,0.7051709910275861
2,7005,0.2,0.5,2.5,0.7334086145299544
2,7006,0.2,0.5,2.5,0.40830917244387754
2,7007,0.2,0.5,2.5,0.10615351273562379
2,7008,0.2,0.5,2.5,0.6056769723997018
2,7009,0.2,0.5,2.5,1.482388127978316
2,7010,0.2,0.5,2.5,0.5588659870975736
2,7011,0.2,0.5,2.5,0.4785651595699588
2,7012,0.2,0.5,2.5,0.7986434657204542
2,7013,0.2,0.5,2.5,0.26890390026855465
2,7014,0.2,0.5,2.5,0.23267910194473082
2,7015,0.2,0.5,2.5,0.2712468088801056
2,7016,0.2,0.5,2.5,0.5234772805149338
2,7017,0.2,0.5,2.5,0.7367339609589459
2,7018,0.2,0.5,2.5,0.42316868599819424
2,7019,0.2,0.5,2.5,0.7830871146524162
2,7020,0.2,0.5,2.5,0.6780805563074747
2,7021,0.2,0.5,2.5,0.4672053499714428
2,7022,0.2,0.5,2.5,0.3482253533845731
2,7023,0.2,0.5,2.5,0.6784184823792844
2,7024,0.2,0.5,2.5,0.19321684612374904
2,7025,0.2,0.5,2.5,0.5463089557225136
2,7026,0.2,0.5,2.5,1.3137797067730055
2,7027,0.2,0.5,2.5,0.8230422204261808
2,7028,0.2,0.5,2.5,0.5606470914174925
2,7029,0.2,0.5,2.5,0.5748083424143409
2,7030,0.2,0.5,2.5,0.4964077359662819
2,7031,0.2,0.5,2.5,0.8972316687469741
2,7032,0.2,0.5,2.5,0.909614413423222
2,7033,0.2,0.5,2.5,0.49111419439307874
2,7034,0.2,0.5,2.5,1.5352348938597347
2,7035,0.2,0.5,2.5,0.39350408039700996
2,7036,0.2,0.5,2.5,0.824965178914277
2,7037,0.2,0.5,2.5,0.25226762064612224
2,7038,0.2,0.5,2.5,0.28338005075628997
2,7039,0.2,0.5,2.5,0.5485465187284845
2,7040,0.2,0.5,2.5,0.6375286318863344
2,7041,0.2,0.5,2.5,0.6253922254716999
2,7042,0.2,0.5,2.5,0.19138609130762116
2,7043,0.2,0.5,2.5,0.47375355578734524
2,7044,0.2,0.5,2.5,0.2281947511049155
2,7045,0.2,0.5,2.5,0.5785570509879769
2,7046,0.2,0.5,2.5,0.2730663762947325
2,7047,0.2,0.5,2.5,0.6884675319055754
2,7048,0.2,0.5,2.5,0.6040669563904059
2,7049,0.2,0.5,2.5,0.582657270161269
2,7050,0.2,0.5,2.5,1.1723477938633156
2,7051,0.2,0.5,2.5,0.5229918409298797
2,7052,0.2,0.5,2.5,0.9036464004427622
2,7053,0.2,0.5,2.5,1.4017655816935166
2,7054,0.2,0.5,2.5,0.816092213052147
2,7055,0.2,0.5,2.5,0.8027717205679171
2,7056,0.2,0.5,2.5,0.2915720383012796
2,7057,0.2,0.5,2.5,0.0411378802606711
2,7058,0.2,0.5,2.5,0.9346137087311801
2,7059,0.2,0.5,2.5,1.2709585263809304
2,7060,0.2,0.5,2.5,0.20901774107999868
2,7061,0.2,0.5,2.5,0.9032888259883267
2,7062,0.2,0.5,2.5,0.9757122074147268
2,7063,0.2,0.5,2.5,0.08137538632547747
2,7064,0.2,0.5,2.5,0.22209385610869353
2,7065,0.2,0.5,2.5,0.42566398909616815
2,7066,0.2,0.5,2.5,0.0918709602764886
2,7067,0.2,0.5,2.5,0.6696926881274232
2,7068,0.2,0.5,2.5,0.5579189223053403
2,7069,0.2,0.5,2.5,0.4516934641498068
2,7070,0.2,0.5,2.5,0.04776061962379168
2,7071,0.2,0.5,2.5,0.6427806984710538
2,7072,0.2,0.5,2.5,0.7830977100522799
2,7073,0.2,0.5,2.5,0.5003508744798516
2,7074,0.2,0.5,2.5,1.0047748614263612
2,7075,0.2,0.5,2.5,0.2813571995044379
2,7076,0.2,0.5,2.5,0.790289536576653
2,7077,0.2,0.5,2.5,0.5099944139319559
2,7078,0.2,0.5,2.5,0.7909821566866707
2,7079,0.2,0.5,2.5,1.1178374328295462
2,7080,0.2,0.5,2.5,0.8352417949615862
2,7081,0.2,0.5,2.5,0.24121787867760133
2,7082,0.2,0.5,2.5,0.22932507518809908
2,7083,0.2,0.5,2.5,0.41305137512576734
2,7084,0.2,0.5,2.5,0.7023940708337656
2,7085,0.2,0.5,2.5,0.2620100285959405
2,7086,0.2,0.5,2.5,0.27294060644107543
2,7087,0.2,0.5,2.5,0.880971125071394
2,7088,0.2,0.5,2.5,1.9086973991407714
2,7089,0.2,0.5,2.5,0.5519669010651422
